,Status,Last Updated,Jurisdiction Status,Jurisdiction Last Updated,State,County,Jurisdiction,Parent Jurisdiction,Abbreviated District Name,Full District Name,Effective Start Date,Changed or Expired,District Mapped,District Mapped But Extinct,Overlay,Type of Zoning District,Affordable Housing District,Elderly Housing District,1-Family Treatment,2-Family Treatment,3-Family Treatment,4+-Family Treatment,1-Family Min. Lot,1-Family Min. Lot Units,1-Family Front Setback,1-Family Front Setback Units,1-Family Side Setback,1-Family Side Setback Units,1-Family Rear Setback,1-Family Rear Setback Units,1-Family Max. Lot Coverage - Buildings,1-Family Max. Lot Coverage - Buildings Units,1-Family Max. Lot Coverage - Buildings & Impervious Surface,1-Family Max. Lot Coverage - Buildings & Impervious Surface Units,1-Family Min. # Parking Spaces,1-Family Min. # Parking Spaces Units,1-Family Max. Stories,1-Family Max. Stories Units,1-Family Max. Height,1-Family Max. Height Units,1-Family Floor to Area Ratio,1-Family Floor to Area Ratio Units,1-Family Min. Unit Size,1-Family Min. Unit Size Units,2-Family Affordable Housing Only,2-Family Elderly Housing Only,2-Family Min. Lot,2-Family Min. Lot Units,2-Family Max. Density,2-Family Max. Density Units,2-Family Front Setback,2-Family Front Setback Units,2-Family Side Setback,2-Family Side Setback Units,2-Family Rear Setback,2-Family Rear Setback Units,2-Family Max. Lot Coverage - Buildings,2-Family Max. Lot Coverage - Buildings Units,2-Family Max. Lot Coverage - Buildings & Impervious Surface,2-Family Max. Lot Coverage - Buildings & Impervious Surface Units,2-Family Min. # Parking Spaces Per Studio or 1BR,2-Family Min. # Parking Spaces Per Studio or 1BR Units,2-Family Min. # Parking Spaces Per 2+ BR,2-Family Min. # Parking Spaces Per 2+ BR Units,2-Family Max. Stories,2-Family Max. Stories Units,2-Family Max. Height,2-Family Max. Height Units,2-Family Floor to Area Ratio,2-Family Floor to Area Ratio Units,2-Family Min. Unit Size,2-Family Min. Unit Size Units,3-Family Affordable Housing Only,3-Family Elderly Housing Only,3-Family Min. Lot,3-Family Min. Lot Units,3-Family Max. Density,3-Family Max. Density Units,3-Family Front Setback,3-Family Front Setback Units,3-Family Side Setback,3-Family Side Setback Units,3-Family Rear Setback,3-Family Rear Setback Units,3-Family Max. Lot Coverage - Buildings,3-Family Max. Lot Coverage - Buildings Units,3-Family Max. Lot Coverage - Buildings & Impervious Surface,3-Family Max. Lot Coverage - Buildings & Impervious Surface Units,3-Family Min. # Parking Spaces Per Studio or 1BR,3-Family Min. # Parking Spaces Per Studio or 1BR Units,3-Family Min. # Parking Spaces Per 2+ BR,3-Family Min. # Parking Spaces Per 2+ BR Units,3-Family Connection to Sewer and/or Water Required,3-Family Connection or Proximity to Public Transit Required,3-Family Max. Stories,3-Family Max. Stories Units,3-Family Max. Height,3-Family Max. Height Units,3-Family Floor to Area Ratio,3-Family Floor to Area Ratio Units,3-Family Min. Unit Size,3-Family Min. Unit Size Units,3-Family Max. Bedrooms Per Unit,3-Family Max. Bedrooms Per Unit Units,4+-Family Affordable Housing Only,4+-Family Elderly Housing Only,4+-Family Min. Lot,4+-Family Min. Lot Units,4+-Family Max. Density,4+-Family Max. Density Units,4+-Family Front Setback,4+-Family Front Setback Units,4+-Family Side Setback,4+-Family Side Setback Units,4+-Family Rear Setback,4+-Family Rear Setback Units,4+-Family Max. Lot Coverage - Buildings,4+-Family Max. Lot Coverage - Buildings Units,4+-Family Max. Lot Coverage - Buildings & Impervious Surface,4+-Family Max. Lot Coverage - Buildings & Impervious Surface Units,4+-Family Min. # Parking Spaces Per Studio or 1BR,4+-Family Min. # Parking Spaces Per Studio or 1BR Units,4+-Family Min. # Parking Spaces Per 2+ BR,4+-Family Min. # Parking Spaces Per 2+ BR Units,4+-Family Connection to Sewer and/or Water Required,4+-Family Connection or Proximity to Public Transit Required,4+-Family Max. Stories,4+-Family Max. Stories Units,4+-Family Max. Height,4+-Family Max. Height Units,4+-Family Floor to Area Ratio,4+-Family Floor to Area Ratio Units,4+-Family Min. Unit Size,4+-Family Min. Unit Size Units,4+-Family Max. Bedrooms,4+-Family Max. Bedrooms Units,4+-Family Max. Units,4+-Family Max. Units Units,Affordable Housing (AH) Treatment,AH - Definition,AH - Elderly Housing Only,AH Min. Lot,AH Min. Lot Units,AH Max. Density,AH Max. Density Units,AH Min. Parking Spaces Per Studio or 1BR,AH Min. Parking Spaces Per Studio or 1BR Units,AH Min. Parking Spaces Per 2+ BR,AH Min. Parking Spaces Per 2+ BR Units,AH Connection to Sewer and/or Water Required,AH Connection or Proximity to Public Transit Required,AH Min. Unit Size,AH Min. Unit Size Units,AH Max. Bedrooms,AH Max. Bedrooms Units,AH Max. Units,AH Max. Units Units,Accessory Dwelling Unit (ADU) Treatment,ADU Employee or Family Occupancy Required,ADU Renter Occupancy Prohibited,ADU Owner Occupancy Required,ADU Elderly Housing Only,ADU Min. Lot,ADU Min. Lot Units,ADU Min. Parking Spaces,ADU Min. Parking Spaces Units,"ADU Restricted to Only Primary Structure (i.e., No Outbuildings like Garages)",ADU Max. Percent Main Unit,ADU Max. Percent Main Unit Units,ADU Max. Size,ADU Max. Size Units,ADU Max. Bedrooms,ADU Max. Bedrooms Units,Planned Residential Development (PRD) Treatment,Mobile or Manufactured Home Park (Y/N),PRD Min. Lot,PRD Min. Lot Units,PRD Max. Density,PRD Max. Density Units,PRD Max. Units,PRD Max. Units Units,Special Notes,Tooltip Notes,5+Family Affordable Housing Only,5+Family Elderly Housing Only,5+Family Min. Lot (ACRES),5+Family Max. Density (UNITS/ACRE),5+Family Front Setback (# of feet),5+Family Side Setback (# of feet),5+Family Rear Setback (# of feet),5+Family Max. Lot Coverage - Buildings (%),5+Family Max. Lot Coverage - Buildings & Imperviou,5+Family Min. # Parking Spaces Per Studio or 1BR,5+Family Min. # Parking Spaces Per 2+ BR,5+Family Connection to Sewer and/or Water Required,5+Family Connection or Proximity to Public Transit,5+Family Max. Height (# of stories),5+Family Max. Height (# of feet),5+Family Floor to Area Ratio,5+Family Min. Unit Size (SF),5+Family Max. # Bedrooms Per Unit,5+Family Max. # Units Per Building,Base Residential Density (#dwellings/acre),1-Family Lot Frontage Requirement,2-Family Lot Frontage Requirement,3-Family Lot Frontage Requirement,4-Family Lot Frontage Requirement,5+-Family Lot Frontage Requirement,PUD required with Subdivision,PUD Threshold #,PUD allowed,PUD requiring land conservation,Unique GIS schema identifier
0,Completed,2023-08-25,Published,2024-02-02,Vermont,Addison County,Vergennes,,AO,Archaeological Overlay District,2023-08-21,,Yes,No,Yes,Overlay not Affecting Use,No,No,Overlay,Overlay,Overlay,Overlay,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,Not Mentioned,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,No,No,No,No,,Acres,,Parking Spaces Add'l to Main Unit,No,,Percent of Main Unit,,Square Feet,,Bedrooms per Unit,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,The purpose of this overlay district is to encourage public access to archeological remains in Vergennes by allowing a municipal designee observational access to development sites prior to and during construction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Completed,2023-08-25,Published,2024-02-02,Vermont,Addison County,Vergennes,,CBD,Central Business District,2023-08-21,,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,Acres,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 2-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 3-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,No,No,,Acres per 4+-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Prohibited,No,No,No,No,,Acres,,Parking Spaces Add'l to Main Unit,No,,Percent of Main Unit,,Square Feet,,Bedrooms per Unit,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,PUDs in this district are not allowed to include residential units.,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,t,
2,Completed,2023-08-21,Published,2024-02-02,Vermont,Addison County,Vergennes,,COM,Commercial District,2023-08-21,,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,Acres,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 2-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 3-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,No,No,,Acres per 4+-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Prohibited,No,No,No,No,,Acres,,Parking Spaces Add'l to Main Unit,No,,Percent of Main Unit,,Square Feet,,Bedrooms per Unit,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,PUDs in this district are not allowed to include residential units.,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,t,
3,Completed,2023-08-21,Published,2024-02-02,Vermont,Addison County,Vergennes,,FHO,Flood Hazard Overlay District,2023-08-21,,Yes,No,Yes,Nonresidential,No,No,Overlay,Overlay,Overlay,Overlay,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,Not Mentioned,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,No,No,No,No,,Acres,,Parking Spaces Add'l to Main Unit,No,,Percent of Main Unit,,Square Feet,,Bedrooms per Unit,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,"Includes areas denoted as flood hazard areas on FEMA FIRM maps from Sept. 1986 or that are within 100ft from the center of any stream/reach of stream not mapped by FEMA but noted as a special flood hazard area on the city's Official Flood Hazard Area Map. New development is permitted under conditional use review, provided that it meets the conditions and flood safety specifications of Article XVI in the town zoning regulations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Completed,2023-08-21,Published,2024-02-02,Vermont,Addison County,Vergennes,,HDR,High Density Residential District,2023-08-21,,Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Public Hearing,Public Hearing,0.2,Acres,5,Feet,12 feet total (0ft minimum on side),Contextual,6,Feet,,,100,Percent,1.0,Spaces per Unit,,,60.0,Feet,,,,,No,No,0.34,Acres per 2-Family,5.88,Units per Acre,5,Feet,12 ft total (0 ft minimum on side),Contextual,6,Feet,,,100,Percent,1.0,Spaces per Unit,1.0,Spaces per Unit,,,60.0,Feet,,,,,No,No,0.48,Acres per 3-Family,6.25,Units per Acre,5,Feet,12 ft total (0 ft minimum on side),Contextual,20,Feet,,,100,Percent,1.0,Spaces per Unit,1.0,Spaces per Unit,No,No,,,60.0,Feet,,,,,,,No,No,0.64,Acres per 4+-Family,6.25,Units per Acre,5,Feet,12 ft total (0 ft minimum on side),Contextual,20,Feet,,,100,Percent,1.0,Spaces per Unit,1.0,Spaces per Unit,No,No,,,60.0,Feet,,,,,,,,,Not Mentioned,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Public Hearing,No,No,Yes,No,0.2,Acres,1.0,Parking Spaces Add'l to Main Unit,No,40% if attached; 60% if detached,Contextual,,,,,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,"Minimum lot depth 100 ft for single-unit residences; 150ft for 2+ unit residences. Maximum accessory dwelling unit height 24 ft. A variety of density bonuses are available for PUDs that have applicable units (affordable or workforce housing, housing for the elderly or people with disabilities) or that meet certain environmental standards (LEED certification or alternative energy efficiency standard). Bonuses are scaled based on the extent to which these initiatives are met. Bonuses may not be combined.",f,f,0.8,6.25,5.0,12.0,20.0,,100.0,1.0,1.0,f,f,,60.0,,,,,5.0,60.0,60.0,90.0,90.0,90.0,f,,t,t,
5,Completed,2023-08-21,Published,2024-02-02,Vermont,Addison County,Vergennes,,HN,Historic Neighborhood District,2023-08-21,,Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Public Hearing,Public Hearing,0.17,Acres,,,5,Feet,5,Feet,,,100,Percent,1.0,Spaces per Unit,,,35.0,Feet,,,,,No,No,0.17,Acres per 2-Family,11.76,Units per Acre,,,5,Feet,5,Feet,,,100,Percent,1.0,Spaces per Unit,1.0,Spaces per Unit,,,35.0,Feet,,,,,No,No,0.17,Acres per 3-Family,17.64,Units per Acre,,,5,Feet,5,Feet,,,100,Percent,1.0,Spaces per Unit,1.0,Spaces per Unit,No,No,,,35.0,Feet,,,,,,,No,No,0.23,Acres per 4+-Family,17.4,Units per Acre,,,5,Feet,5,Feet,,,100,Percent,1.0,Spaces per Unit,1.0,Spaces per Unit,No,No,,,35.0,Feet,,,,,,,,,Not Mentioned,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Public Hearing,No,No,Yes,No,0.17,Acres,1.0,Parking Spaces Add'l to Main Unit,No,40% if attached; 60% if detached,Contextual,,,,,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,"Minimum lot depth 99ft. Maximum accessory dwelling unit height 24ft. A variety of density bonuses are available for PUDs that have applicable units (affordable or workforce housing, housing for the elderly or people with disabilities) or that meet certain environmental standards (LEED certification or alternative energy efficiency standard). Bonuses are scaled based on the extent to which these initiatives are met. Bonuses may not be combined. Development and renovations must be consistent with the general scale and character of the neighborhood.",f,f,0.29,17.2,,5.0,5.0,,100.0,1.0,1.0,f,f,,35.0,,,,,5.88,60.0,60.0,60.0,60.0,60.0,t,3.0,t,t,
6,Completed,2023-08-21,Published,2024-02-02,Vermont,Addison County,Vergennes,,IND,Industrial District,2023-08-21,,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,Acres,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 2-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 3-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,No,No,,Acres per 4+-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Prohibited,No,No,No,No,,Acres,,Parking Spaces Add'l to Main Unit,No,,Percent of Main Unit,,Square Feet,,Bedrooms per Unit,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,PUDs in this district may not include residential units.,,,,,,,,,,,,,,,,,,,,,,,,,,f,,t,t,
7,Completed,2023-08-21,Published,2024-02-02,Vermont,Addison County,Vergennes,,LDR,Low Density Residential District,2023-08-21,,Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,0.46,Acres,20,Feet,20,Feet,20,Feet,,,20,Percent,1.0,Spaces per Unit,,,35.0,Feet,,,,,No,No,,Acres per 2-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 3-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,No,No,,Acres per 4+-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,No,No,,Stories,,Feet,,Ratio,,Square Feet,,Bedrooms per Unit,,Units per Building,Not Mentioned,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Public Hearing,No,No,Yes,No,0.46,Acres,1.0,Parking Spaces Add'l to Main Unit,No,40% if attached; 60% if detached,Contextual,,,,,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,"Maximum residential density 0.5 units/acre. Minimum lot depth 125ft. Maximum accessory dwelling unit height 24ft. PUD development required, unless residential use is adjunct to agricultural use. A variety of density bonuses are available for PUDs that have applicable units (affordable or workforce housing, housing for the elderly or people with disabilities) or that meet certain environmental standards (LEED certification or alternative energy efficiency standard). Bonuses are scaled based on the extent to which these initiatives are met. Bonuses may not be combined.",,,,,,,,,,,,,,,,,,,,0.5,100.0,,,,,t,,t,t,
8,Completed,2023-08-21,Published,2024-02-02,Vermont,Addison County,Vergennes,,MDR,Medium Density Residential District,2023-08-21,,Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Public Hearing,Public Hearing,0.34,Acres,30,Feet,15,Feet,15,Feet,,,25,Percent,1.0,Spaces per Unit,,,35.0,Feet,,,,,No,No,0.57,Acres per 2-Family,3.58,Units per Acre,30,Feet,15,Feet,15,Feet,,,25,Percent,1.0,Spaces per Unit,1.0,Spaces per Unit,,,35.0,Feet,,,,,No,No,0.8,Acres per 3-Family,0.75,Units per Acre,30,Feet,25,Feet,25,Feet,,,100,Percent,1.0,Spaces per Unit,1.0,Spaces per Unit,No,No,,,35.0,Feet,,,,,,,No,No,1,Acres per 4+-Family,0.25,Units per Acre,30,Feet,25,Feet,25,Feet,,,25,Percent,1.0,Spaces per Unit,1.0,Spaces per Unit,No,No,,,35.0,Feet,,,,,,,,,Not Mentioned,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Public Hearing,No,No,No,No,0.34,Acres,1.0,Parking Spaces Add'l to Main Unit,No,40% if attached; 60% if detached,Contextual,,,,,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,"Minimum lot depth 100 ft for 1-2 unit residences, 150ft for 3-4 unit residences. Maximum accessory dwelling unit height 24 ft. A variety of density bonuses are available for PUDs that have applicable units (affordable or workforce housing, housing for the elderly or people with disabilities) or that meet certain environmental standards (LEED certification or alternative energy efficiency standard). Bonuses are scaled based on the extent to which these initiatives are met. Bonuses may not be combined.",f,f,1.26,3.96,30.0,25.0,25.0,,25.0,1.0,1.0,f,f,,35.0,,,,,2.9,100.0,100.0,100.0,100.0,100.0,f,,t,t,
9,Completed,2023-08-21,Published,2024-02-02,Vermont,Addison County,Vergennes,,NG,Northern Gateway District,2023-08-21,,Yes,No,No,Mixed with Residential,No,No,Prohibited,Prohibited,Public Hearing,Public Hearing,,Acres,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,,Acres per 2-Family,,Units per Acre,,Feet,,Feet,,Feet,,Percent,,Percent,,Spaces per Unit,,Spaces per Unit,,Stories,,Feet,,Ratio,,Square Feet,No,No,0.48,Acres per 3-Family,6.25,Units per Acre,25,Feet,25,Feet,25,Feet,,,80,Percent,1.0,Spaces per Unit,1.0,Spaces per Unit,No,No,,,60.0,Feet,,,,,,,No,No,0.64,Acres per 4+-Family,6.25,Units per Acre,25,Feet,25,Feet,25,Feet,,,80,Percent,1.0,Spaces per Unit,1.0,Spaces per Unit,No,No,,,60.0,Feet,,,,,,,,,Not Mentioned,,No,,Acres per Development,,Units per Acre,,Spaces per Unit,,Spaces per Unit,No,No,,Square Feet,,Bedrooms per Unit,,Units per Building,Prohibited,No,No,No,No,,Acres,,Parking Spaces Add'l to Main Unit,No,,Percent of Main Unit,,Square Feet,,Bedrooms per Unit,Not Mentioned,No,,Acres per PRD,,Units per Acre,,Units per PRD,,"Multifamily homes are permitted under conditional use review as part of a PUD only. Minimum lot depth 150ft. Minimum lot area 15,000 sf; maximum residential density 1 unit per 7,000 sf. A variety of density bonuses are available for PUDs that have applicable units (affordable or workforce housing, housing for the elderly or people with disabilities) or that meet certain environmental standards (LEED certification or alternative energy efficiency standard). Bonuses are scaled based on the extent to which these initiatives are met. Bonuses may not be combined.",f,f,0.8,6.25,25.0,25.0,25.0,,80.0,1.0,1.0,f,f,,60.0,,,,,6.25,,,100.0,100.0,100.0,t,,t,t,
